##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	32_4G_both_S23_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	11820174
Sequences flagged as poor quality	0
Sequence length	101
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.29441470150947	32.0	32.0	32.0	32.0	32.0
2	31.488320138096107	32.0	32.0	32.0	32.0	32.0
3	35.226987606104615	37.0	32.0	37.0	32.0	37.0
4	36.05964751449513	37.0	37.0	37.0	32.0	37.0
5	36.27077672460659	37.0	37.0	37.0	37.0	37.0
6	39.66192232026364	41.0	41.0	41.0	37.0	41.0
7	39.770554139050745	41.0	41.0	41.0	37.0	41.0
8	39.83314458822687	41.0	41.0	41.0	37.0	41.0
9	40.08178593648452	41.0	41.0	41.0	37.0	41.0
10-11	40.17368636028539	41.0	41.0	41.0	37.0	41.0
12-13	40.17231484917227	41.0	41.0	41.0	37.0	41.0
14-15	40.14577704186081	41.0	41.0	41.0	37.0	41.0
16-17	40.10200129033633	41.0	41.0	41.0	37.0	41.0
18-19	40.10499743912399	41.0	41.0	41.0	37.0	41.0
20-21	40.09844093665626	41.0	41.0	41.0	37.0	41.0
22-23	40.105966714195574	41.0	41.0	41.0	37.0	41.0
24-25	40.08735569374868	41.0	41.0	41.0	37.0	41.0
26-27	40.03081164456631	41.0	41.0	41.0	37.0	41.0
28-29	40.00715945467469	41.0	41.0	41.0	37.0	41.0
30-31	39.96636229720477	41.0	41.0	41.0	37.0	41.0
32-33	39.97538390720813	41.0	41.0	41.0	37.0	41.0
34-35	40.01738087781111	41.0	41.0	41.0	37.0	41.0
36-37	40.008516287492895	41.0	41.0	41.0	37.0	41.0
38-39	39.990419853379485	41.0	41.0	41.0	37.0	41.0
40-41	39.985086133249816	41.0	41.0	41.0	37.0	41.0
42-43	39.95966649898724	41.0	41.0	41.0	37.0	41.0
44-45	39.90976964467697	41.0	41.0	41.0	37.0	41.0
46-47	39.91154927160971	41.0	41.0	41.0	37.0	41.0
48-49	39.913156312250564	41.0	41.0	41.0	37.0	41.0
50-51	39.90732061135479	41.0	41.0	41.0	37.0	41.0
52-53	39.86248569606505	41.0	41.0	41.0	37.0	41.0
54-55	39.86336457483621	41.0	41.0	41.0	37.0	41.0
56-57	39.839601049866104	41.0	41.0	41.0	37.0	41.0
58-59	39.829629200043925	41.0	41.0	41.0	37.0	41.0
60-61	39.8101032184467	41.0	41.0	41.0	37.0	41.0
62-63	39.771456367731986	41.0	41.0	41.0	37.0	41.0
64-65	39.761181857390596	41.0	41.0	41.0	37.0	41.0
66-67	39.743909269017536	41.0	41.0	41.0	37.0	41.0
68-69	39.721837385811746	41.0	41.0	41.0	37.0	41.0
70-71	39.63624613309415	41.0	41.0	41.0	37.0	41.0
72-73	39.64399851474268	41.0	41.0	41.0	37.0	41.0
74-75	39.61301102674123	41.0	41.0	41.0	37.0	41.0
76-77	39.248267791996966	41.0	41.0	41.0	34.5	41.0
78-79	39.33982067438262	41.0	41.0	41.0	37.0	41.0
80-81	39.477436076660126	41.0	41.0	41.0	37.0	41.0
82-83	39.52082245151383	41.0	41.0	41.0	37.0	41.0
84-85	39.49068655842122	41.0	41.0	41.0	37.0	41.0
86-87	39.459002084064075	41.0	41.0	41.0	37.0	41.0
88-89	39.31693763560503	41.0	41.0	41.0	37.0	41.0
90-91	39.336866191648284	41.0	41.0	41.0	37.0	41.0
92-93	39.274281156944056	41.0	41.0	41.0	37.0	41.0
94-95	39.19456071458846	41.0	41.0	41.0	37.0	41.0
96-97	39.18247645931439	41.0	41.0	41.0	37.0	41.0
98-99	38.98100514425592	41.0	41.0	41.0	32.0	41.0
100-101	38.519578984201075	41.0	39.0	41.0	34.5	41.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1103	22-23	0.0906063955483134
1103	24-25	0.05507858601644955
1103	26-27	0.04895821823537716
1103	28-29	0.04184662469403122
1103	30-31	0.04702923934210901
1103	32-33	0.04058707708897202
1103	34-35	-0.013399765451858059
1103	36-37	0.03342672853287354
1103	38-39	0.03209666993651439
1103	40-41	0.02383926154330851
1103	42-43	0.011808339386156774
1103	44-45	0.09012401915809676
1103	46-47	0.07110900449960411
1103	48-49	0.04453702721927755
1103	50-51	0.007184017739682247
1103	52-53	0.042553548306877076
1103	54-55	-0.021493071028203303
1103	56-57	0.03418364379921712
1103	58-59	0.05770348808448489
1103	60-61	0.042817703291234466
1103	62-63	0.07423161132264511
1103	64-65	0.08837499070946109
1103	66-67	0.0551149249271532
1103	68-69	0.06296162060473165
1103	70-71	0.10029204568478889
1103	72-73	0.127950572064357
1103	74-75	0.06418341352256363
1103	76-77	0.07161445716958781
1103	78-79	0.19893374985135637
1103	80-81	0.23434917199222838
1103	82-83	0.14492993720908487
1103	84-85	0.1662642282617881
1103	86-87	0.10346915613964569
1103	88-89	0.26773099428415037
1103	90-91	0.2570705570587819
1103	92-93	0.3152893199725355
1103	94-95	0.32826931917922764
1103	96-97	0.26160791445870757
1103	98-99	0.45099652392253375
1103	100-101	0.35269656083499257
1104	1	-0.15876736193277452
1104	2	-0.027364407122611567
1104	3	-0.1383229260947516
1104	4	-0.03211023338359098
1104	5	0.15289141771517478
1104	6	0.056257991220981296
1104	7	0.0284183233903903
1104	8	0.07047474158152767
1104	9	0.03009958393077028
1104	10-11	0.05296663833285464
1104	12-13	0.042001855726191195
1104	14-15	0.022307989605003797
1104	16-17	0.05674973948009665
1104	18-19	0.06001039927035379
1104	20-21	0.08713221488616796
1104	22-23	0.0658309310290619
1104	24-25	0.055814631404842885
1104	26-27	0.06166269133836266
1104	28-29	0.058479873891705836
1104	30-31	0.08162889591091016
1104	32-33	0.08486358067113997
1104	34-35	0.054857100283001614
1104	36-37	0.05743768135051397
1104	38-39	0.04882712946948686
1104	40-41	0.0524038897613579
1104	42-43	0.04063247841188655
1104	44-45	0.12541417501412866
1104	46-47	0.08237911531259101
1104	48-49	0.09058218108012994
1104	50-51	0.014325578421022556
1104	52-53	0.07772720471388794
1104	54-55	0.07299698938496135
1104	56-57	0.07640335003365806
1104	58-59	0.06409226348579011
1104	60-61	0.055215165081790474
1104	62-63	0.09740803380555718
1104	64-65	0.14179240984983466
1104	66-67	0.15591133589438755
1104	68-69	0.14294830686755233
1104	70-71	0.2071601938007035
1104	72-73	0.1879217862486371
1104	74-75	0.11398144715462166
1104	76-77	0.14331855094832946
1104	78-79	0.17953748381589918
1104	80-81	0.22413248471651315
1104	82-83	0.18094500685043613
1104	84-85	0.18396755591432878
1104	86-87	0.17638752936886704
1104	88-89	0.2956418320129188
1104	90-91	0.36835455263469186
1104	92-93	0.3985079949616761
1104	94-95	0.384405653615417
1104	96-97	0.3339817738517752
1104	98-99	0.533510254032656
1104	100-101	0.391795679347986
1105	1	-0.17899939880875593
1105	2	-0.07786102497455616
1105	3	-0.12160806036327187
1105	4	-0.004146642622188779
1105	5	0.20018735268811128
1105	6	0.039561248794967696
1105	7	-0.0047261490300058995
1105	8	0.05187068641782844
1105	9	0.030750130247547247
1105	10-11	0.01949844171637949
1105	12-13	0.042548099295274255
1105	14-15	0.03745660445951415
1105	16-17	0.03665721634529007
1105	18-19	0.025839496035516163
1105	20-21	0.07950870447010061
1105	22-23	0.04455637555714276
1105	24-25	0.012244772150964423
1105	26-27	-0.02413608111926635
1105	28-29	0.024979524031564893
1105	30-31	0.007644384891264622
1105	32-33	0.02372729244980576
1105	34-35	-0.010059330030763647
1105	36-37	0.040943826204539846
1105	38-39	0.046130609272701406
1105	40-41	0.051077442355612845
1105	42-43	0.049230353082037936
1105	44-45	0.09446778725138927
1105	46-47	0.012131857538335566
1105	48-49	0.038002423180344636
1105	50-51	0.054629430546569324
1105	52-53	0.10007759709505848
1105	54-55	0.05703542375563586
1105	56-57	0.02118598607147959
1105	58-59	0.04000919382422552
1105	60-61	0.053621233757226605
1105	62-63	0.018054569425906664
1105	64-65	0.07424656913594418
1105	66-67	0.045895787526731624
1105	68-69	0.024196463736316787
1105	70-71	0.07362424637607745
1105	72-73	0.020325394011315723
1105	74-75	0.06704896926986947
1105	76-77	0.1600045220600279
1105	78-79	0.12062580902178155
1105	80-81	0.18263524417279342
1105	82-83	0.14015584742255527
1105	84-85	0.14176392159698992
1105	86-87	0.060916857126727564
1105	88-89	0.23516250915103143
1105	90-91	0.20743192925711895
1105	92-93	0.24051689659366104
1105	94-95	0.3433930240105667
1105	96-97	0.2908011907005772
1105	98-99	0.4518287439324169
1105	100-101	0.2986438667210436
1106	1	-0.1318527975129733
1106	2	0.007414025502640698
1106	3	-0.025785362869740425
1106	4	0.07966268582800495
1106	5	0.1952278258006217
1106	6	0.09630357714649307
1106	7	0.08507603770146943
1106	8	0.0015252869051849416
1106	9	0.046385482359553976
1106	10-11	0.07352827955126884
1106	12-13	0.10500756926151666
1106	14-15	0.10227252607629111
1106	16-17	0.1266592950247869
1106	18-19	0.15451418395952743
1106	20-21	0.13618469497704666
1106	22-23	0.1196714056607533
1106	24-25	0.1142651214253334
1106	26-27	0.10440182013685018
1106	28-29	0.14817747475434828
1106	30-31	0.10129167191234956
1106	32-33	0.09002348263365434
1106	34-35	0.06870414097889466
1106	36-37	0.08390880670936696
1106	38-39	0.07974803231727634
1106	40-41	0.09114806545630927
1106	42-43	0.09390355065328748
1106	44-45	0.14723211123641988
1106	46-47	0.1629409508545976
1106	48-49	0.08410028569628736
1106	50-51	0.04474050638056326
1106	52-53	0.1488766712885976
1106	54-55	0.10333936225595863
1106	56-57	0.10050521221241127
1106	58-59	0.10519758065369444
1106	60-61	0.09379463132582799
1106	62-63	0.17413427125416092
1106	64-65	0.10268904298097681
1106	66-67	0.18106106081756934
1106	68-69	0.1460233503522872
1106	70-71	0.2305803421072028
1106	72-73	0.19146796781286213
1106	74-75	0.1795384528944055
1106	76-77	0.11905739964675632
1106	78-79	0.23428258221409948
1106	80-81	0.1953322478947399
1106	82-83	0.17868987803409908
1106	84-85	0.17414002232032288
1106	86-87	0.16351137309517583
1106	88-89	0.2741584275464888
1106	90-91	0.26618153959255864
1106	92-93	0.32959233607485316
1106	94-95	0.3787867236581093
1106	96-97	0.3369541122220667
1106	98-99	0.5224504918671684
1106	100-101	0.4468858822165487
1107	1	-0.23660131916479088
1107	2	0.003599941754554692
1107	3	-0.27537379503232273
1107	4	-0.08745071262251258
1107	5	0.1222677967996475
1107	6	0.17070222919084443
1107	7	0.1635746405567744
1107	8	0.16975428186788122
1107	9	0.13064139962644816
1107	10-11	0.09647789021753539
1107	12-13	0.11187171841881849
1107	14-15	0.14551529441614264
1107	16-17	0.15215326451772881
1107	18-19	0.10205125354384847
1107	20-21	0.08359772292072876
1107	22-23	0.07839373177744591
1107	24-25	0.10734655866222909
1107	26-27	0.10805844010339882
1107	28-29	0.10125437109566349
1107	30-31	0.13810993592529996
1107	32-33	0.1355815766260946
1107	34-35	0.09595326889876787
1107	36-37	0.08577570866060569
1107	38-39	0.10480070212202719
1107	40-41	0.1055943625242719
1107	42-43	0.0944428718020518
1107	44-45	0.15650316339655035
1107	46-47	0.13360446997889142
1107	48-49	0.15366769372442235
1107	50-51	0.11826078385342953
1107	52-53	0.16656790503049734
1107	54-55	0.1331647146363295
1107	56-57	0.16640177790441868
1107	58-59	0.14938153974334512
1107	60-61	0.1315090927714735
1107	62-63	0.1916408279974462
1107	64-65	0.1369914442198379
1107	66-67	0.1586236521576012
1107	68-69	0.16954032067524594
1107	70-71	0.22576872547414695
1107	72-73	0.18902729202743984
1107	74-75	0.2324890703299758
1107	76-77	0.2588133218910471
1107	78-79	0.24511601255830584
1107	80-81	0.29325614882713325
1107	82-83	0.22880725919281275
1107	84-85	0.3254650725159749
1107	86-87	0.23155454591476143
1107	88-89	0.4005918722105548
1107	90-91	0.36292237541769623
1107	92-93	0.4757592030748157
1107	94-95	0.465780921718121
1107	96-97	0.4147279686092844
1107	98-99	0.6070153928926416
1107	100-101	0.5086101366231546
1108	1	-0.23182904130404935
1108	2	0.06142626096926307
1108	3	-0.11498516620238064
1108	4	-0.02982040879746961
1108	5	0.1679939466345246
1108	6	0.19075000712658152
1108	7	0.1804400300571487
1108	8	0.14387829324306267
1108	9	0.13183991066863854
1108	10-11	0.1014785956950135
1108	12-13	0.10984887518267783
1108	14-15	0.09504681763483802
1108	16-17	0.1423959979959335
1108	18-19	0.08854810623653009
1108	20-21	0.14365775760091992
1108	22-23	0.14420881981445177
1108	24-25	0.14549972360499908
1108	26-27	0.19030661622616662
1108	28-29	0.14864745241074218
1108	30-31	0.15828306288556604
1108	32-33	0.1419959356044629
1108	34-35	0.11148539789693501
1108	36-37	0.1218713347536351
1108	38-39	0.13946434831311905
1108	40-41	0.13481904129478295
1108	42-43	0.10892704499757144
1108	44-45	0.18680133038280644
1108	46-47	0.15830510762495464
1108	48-49	0.15343203044125886
1108	50-51	0.1227640076097174
1108	52-53	0.15873443614703575
1108	54-55	0.17387239602574311
1108	56-57	0.14173088359205366
1108	58-59	0.14111286331695538
1108	60-61	0.1295979278950128
1108	62-63	0.1744720149770842
1108	64-65	0.1595672275948985
1108	66-67	0.20101122398715177
1108	68-69	0.19943305310663817
1108	70-71	0.23936208137683224
1108	72-73	0.21806648270985107
1108	74-75	0.2216136857646802
1108	76-77	0.37092131409384166
1108	78-79	0.32582103454375755
1108	80-81	0.29794094629460943
1108	82-83	0.28145942451640593
1108	84-85	0.2752713434782734
1108	86-87	0.23627543275125618
1108	88-89	0.4292419085875707
1108	90-91	0.43046355540424486
1108	92-93	0.4701011491642362
1108	94-95	0.5236907179860779
1108	96-97	0.4593495524480318
1108	98-99	0.6666790672553873
1108	100-101	0.5208140963000858
1109	1	-0.24221704653261256
1109	2	-0.006935670574645059
1109	3	-0.13801783181324367
1109	4	-0.08144210900857729
1109	5	0.11466665709618695
1109	6	0.13281265784775798
1109	7	0.14597065118081076
1109	8	0.06507225194798849
1109	9	0.0797458719450006
1109	10-11	0.050208669318372756
1109	12-13	0.08783640866302989
1109	14-15	0.05178603597400411
1109	16-17	0.08805507631871023
1109	18-19	0.06636696249297813
1109	20-21	0.04781827245403747
1109	22-23	0.020212742124421368
1109	24-25	0.05322862225554559
1109	26-27	0.10288792602692354
1109	28-29	0.0657012034949318
1109	30-31	0.11569042316803291
1109	32-33	0.08197365718694982
1109	34-35	0.04744239825417651
1109	36-37	0.0464784891357084
1109	38-39	0.050726800119498705
1109	40-41	0.06626407179779648
1109	42-43	0.10398486999403644
1109	44-45	0.09486023424538814
1109	46-47	0.10702619133159885
1109	48-49	0.10823156641947662
1109	50-51	0.09901927378325581
1109	52-53	0.11453909640315629
1109	54-55	0.09162146177422414
1109	56-57	0.1603223020002318
1109	58-59	0.12660034687917232
1109	60-61	0.11044314278181133
1109	62-63	0.1314144028970361
1109	64-65	0.1391484965562313
1109	66-67	0.10535530904945745
1109	68-69	0.08489042679067893
1109	70-71	0.15311593679732738
1109	72-73	0.06320538229346795
1109	74-75	0.11794154750317887
1109	76-77	0.07345628116990355
1109	78-79	0.20152636137894575
1109	80-81	0.23756628090154663
1109	82-83	0.1520276693718401
1109	84-85	0.1748365478051639
1109	86-87	0.1938229105692315
1109	88-89	0.3246702796839287
1109	90-91	0.28221424273750273
1109	92-93	0.34380614764334894
1109	94-95	0.4084233842912681
1109	96-97	0.310230606995205
1109	98-99	0.5637859226149047
1109	100-101	0.4566670656454761
1110	1	-0.13485846230206633
1110	2	0.029365654604507796
1110	3	-0.13012862140368497
1110	4	0.03194770400168068
1110	5	0.18775438463756444
1110	6	0.1543918505152604
1110	7	0.12000246803291503
1110	8	0.041324399169361925
1110	9	0.0994847359347446
1110	10-11	0.07644504932046203
1110	12-13	0.08949589143725944
1110	14-15	0.09075485612733303
1110	16-17	0.13152450650112257
1110	18-19	0.09440006096961895
1110	20-21	0.006208739954246312
1110	22-23	0.08833170688456704
1110	24-25	0.060653971028948206
1110	26-27	0.0986694558206338
1110	28-29	0.06264450135374489
1110	30-31	0.12041915296519079
1110	32-33	0.131028928630478
1110	34-35	0.07567126257929857
1110	36-37	0.1187899879065526
1110	38-39	0.13768693919780617
1110	40-41	0.13110696532483956
1110	42-43	0.14528940900429177
1110	44-45	0.10613649955989501
1110	46-47	0.09507995605861197
1110	48-49	0.12059261237777719
1110	50-51	0.10006532489452269
1110	52-53	0.14414074305300772
1110	54-55	0.14734388096105988
1110	56-57	0.1464212296827725
1110	58-59	0.19777674651275845
1110	60-61	0.12923057918927583
1110	62-63	0.17108402250842403
1110	64-65	0.1594266220168734
1110	66-67	0.1484763797832045
1110	68-69	0.1316776265677433
1110	70-71	0.20703313949976376
1110	72-73	0.18782742509342398
1110	74-75	0.15246637172281652
1110	76-77	0.22300828866176658
1110	78-79	0.3080687660859738
1110	80-81	0.2080375242678585
1110	82-83	0.13028679553958256
1110	84-85	0.2255230749862278
1110	86-87	0.2527341805827348
1110	88-89	0.33246114394769677
1110	90-91	0.3600616137977255
1110	92-93	0.3927096592854795
1110	94-95	0.4570733031912795
1110	96-97	0.4106254932583937
1110	98-99	0.6083629576301277
1110	100-101	0.43714585682791807
1111	1	-0.2484875842285419
1111	2	0.039282325736099466
1111	3	-0.15052123444934296
1111	4	-0.07334179379272854
1111	5	0.13411122293529587
1111	6	0.16136320807223115
1111	7	0.09956327359050476
1111	8	0.11853889851242627
1111	9	0.08207214779488936
1111	10-11	0.11987715722452208
1111	12-13	0.05524157458507517
1111	14-15	0.09670745039527162
1111	16-17	0.11421718223719779
1111	18-19	0.06487474716011832
1111	20-21	0.04794266402537062
1111	22-23	0.09393929639447407
1111	24-25	0.0315286019837373
1111	26-27	0.08527714464259617
1111	28-29	0.06647069896313695
1111	30-31	0.06903674311875818
1111	32-33	0.08597765305542282
1111	34-35	0.04635197379330691
1111	36-37	0.08410280428937256
1111	38-39	0.10804227368507924
1111	40-41	0.11924663185983064
1111	42-43	0.08092630119497812
1111	44-45	0.1307455354704743
1111	46-47	0.12519585393397392
1111	48-49	0.11623499201660792
1111	50-51	0.10911687994115482
1111	52-53	0.12008472786913416
1111	54-55	0.12557481074304633
1111	56-57	0.13480476600094704
1111	58-59	0.13014315421710876
1111	60-61	0.04634284794961019
1111	62-63	0.16772633126289804
1111	64-65	0.1083516325877838
1111	66-67	0.12775550860069984
1111	68-69	0.12782287527618763
1111	70-71	0.1457771830664143
1111	72-73	0.17172869276097913
1111	74-75	0.22421093399369596
1111	76-77	0.17317942930147723
1111	78-79	0.2076433741860555
1111	80-81	0.26662879799041406
1111	82-83	0.25935074938634983
1111	84-85	0.23245393318995156
1111	86-87	0.19428514603238511
1111	88-89	0.3178490428215923
1111	90-91	0.33910321109423336
1111	92-93	0.43209753588095623
1111	94-95	0.48120044216155833
1111	96-97	0.44133353351325866
1111	98-99	0.5613290492799052
1111	100-101	0.33943633257123906
1112	1	-0.14650091080223504
1112	2	0.061344077427250454
1112	3	0.022642574007548433
1112	4	0.07073938167078353
1112	5	0.18016489354526044
1112	6	0.1972307906095665
1112	7	0.16753163072488775
1112	8	0.09535327252925896
1112	9	0.11055894984853865
1112	10-11	0.04126982885724573
1112	12-13	0.06508596577666736
1112	14-15	0.10722226074243935
1112	16-17	0.1522148587017682
1112	18-19	0.06416394901043532
1112	20-21	0.05217570824606099
1112	22-23	0.044539783893128515
1112	24-25	0.08082068810800536
1112	26-27	0.07211150232916452
1112	28-29	0.04716931267459046
1112	30-31	0.09027330142644985
1112	32-33	0.0644948505956009
1112	34-35	0.08576020237032367
1112	36-37	0.11441383180822129
1112	38-39	0.08917514768565837
1112	40-41	0.1003069574125206
1112	42-43	0.09927237372733799
1112	44-45	0.1700363953787729
1112	46-47	0.1420707238514467
1112	48-49	0.14947563520987472
1112	50-51	0.14191293362858914
1112	52-53	0.16279780110449593
1112	54-55	0.1484149505030672
1112	56-57	0.16105829551447925
