##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	trim_32_2P.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	11468966
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	51
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.23459752169463	32.0	32.0	32.0	32.0	32.0
2	31.35276510541578	32.0	32.0	32.0	32.0	32.0
3	34.97858150420883	37.0	32.0	37.0	32.0	37.0
4	35.476452890347744	37.0	37.0	37.0	32.0	37.0
5	36.04293150751341	37.0	37.0	37.0	37.0	37.0
6	39.27599506354801	41.0	41.0	41.0	37.0	41.0
7	39.51260200788807	41.0	41.0	41.0	37.0	41.0
8	39.53750782764549	41.0	41.0	41.0	37.0	41.0
9	39.689562424372	41.0	41.0	41.0	37.0	41.0
10-11	39.59864616391748	41.0	41.0	41.0	37.0	41.0
12-13	39.67196916443906	41.0	41.0	41.0	37.0	41.0
14-15	39.63418842640217	41.0	41.0	41.0	37.0	41.0
16-17	39.46176882902958	41.0	41.0	41.0	37.0	41.0
18-19	39.53347075926461	41.0	41.0	41.0	37.0	41.0
20-21	39.477459389102734	41.0	41.0	41.0	37.0	41.0
22-23	39.50647351295662	41.0	41.0	41.0	37.0	41.0
24-25	39.54309054539006	41.0	41.0	41.0	37.0	41.0
26-27	39.542437696650246	41.0	41.0	41.0	37.0	41.0
28-29	39.54521000411022	41.0	41.0	41.0	37.0	41.0
30-31	39.48571340258573	41.0	41.0	41.0	37.0	41.0
32-33	39.15774695818263	41.0	41.0	41.0	37.0	41.0
34-35	39.014015343667424	41.0	41.0	41.0	37.0	41.0
36-37	38.9494693262567	41.0	41.0	41.0	32.0	41.0
38-39	38.96319339573502	41.0	41.0	41.0	32.0	41.0
40-41	39.27408341766992	41.0	41.0	41.0	37.0	41.0
42-43	39.40997374262722	41.0	41.0	41.0	37.0	41.0
44-45	39.48980559600223	41.0	41.0	41.0	37.0	41.0
46-47	39.46276558572306	41.0	41.0	41.0	37.0	41.0
48-49	39.42212517561211	41.0	41.0	41.0	37.0	41.0
50-51	39.4277854123559	41.0	41.0	41.0	37.0	41.0
52-53	39.49649223063662	41.0	41.0	41.0	37.0	41.0
54-55	39.315201371822056	41.0	41.0	41.0	37.0	41.0
56-57	39.43634729604093	41.0	41.0	41.0	37.0	41.0
58-59	39.376718864641944	41.0	41.0	41.0	37.0	41.0
60-61	39.30592294454662	41.0	41.0	41.0	37.0	41.0
62-63	39.37644826612366	41.0	41.0	41.0	37.0	41.0
64-65	39.330251164285485	41.0	41.0	41.0	37.0	41.0
66-67	39.31458123904724	41.0	41.0	41.0	37.0	41.0
68-69	39.24514229531485	41.0	41.0	41.0	37.0	41.0
70-71	39.2939059077453	41.0	41.0	41.0	37.0	41.0
72-73	39.22160670604084	41.0	41.0	41.0	37.0	41.0
74-75	39.21075553536649	41.0	41.0	41.0	37.0	41.0
76-77	38.6621935585723	41.0	39.0	41.0	34.5	41.0
78-79	38.81043415321419	41.0	41.0	41.0	32.0	41.0
80-81	39.180072343181756	41.0	41.0	41.0	37.0	41.0
82-83	39.27237332908881	41.0	41.0	41.0	37.0	41.0
84-85	39.17377747149012	41.0	41.0	41.0	37.0	41.0
86-87	39.12336082255561	41.0	41.0	41.0	37.0	41.0
88-89	39.126219236328325	41.0	41.0	41.0	37.0	41.0
90-91	39.05733294321277	41.0	41.0	41.0	37.0	41.0
92-93	38.965070937296865	41.0	41.0	41.0	37.0	41.0
94-95	38.84468442230117	41.0	41.0	41.0	34.5	41.0
96-97	38.81156070314472	41.0	41.0	41.0	32.0	41.0
98-99	38.675632648049245	41.0	41.0	41.0	32.0	41.0
100-101	38.364370137545365	41.0	39.0	41.0	32.0	41.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1103	12-13	-0.06968557926958141
1103	14-15	-0.09641051924678123
1103	16-17	0.05295101135778424
1103	18-19	0.0036999200596454784
1103	20-21	-0.0383432551807914
1103	22-23	-0.02968429248230109
1103	24-25	0.046609695969181075
1103	26-27	-0.035310560985962525
1103	28-29	0.010660173533047157
1103	30-31	0.0024026953890796676
1103	32-33	0.04926940774053179
1103	34-35	-0.051622645187144656
1103	36-37	0.02297130621204957
1103	38-39	-0.1664346846711453
1103	40-41	-0.1616191589218161
1103	42-43	-0.11507539299883263
1103	44-45	-0.014539568528775249
1103	46-47	0.0041598141488208284
1103	48-49	0.04808297675055684
1103	50-51	0.05081527056835711
1103	52-53	-0.02523020057618197
1103	54-55	0.1348501236005646
1103	56-57	-0.05171432133379028
1103	58-59	0.0520424612577699
1103	60-61	0.07654873506267279
1103	62-63	-0.009895239939261558
1103	64-65	0.004020738087994857
1103	66-67	0.08145949874143099
1103	68-69	0.015748498581892534
1103	70-71	-0.03963688298057377
1103	72-73	-0.0236611440194352
1103	74-75	-0.01399457606605381
1103	76-77	-0.06648779868446297
1103	78-79	0.0666146520142874
1103	80-81	-0.030413713626806782
1103	82-83	-0.014343383079221894
1103	84-85	0.05728301517618917
1103	86-87	-0.038387972412579074
1103	88-89	-0.1213020088341068
1103	90-91	-0.14815876938742178
1103	92-93	-0.051535267425869336
1103	94-95	-0.14474026057201428
1103	96-97	-0.18042125845821744
1103	98-99	-0.11266206210700602
1103	100-101	0.01668475453293894
1104	1	-0.31230459379206366
1104	2	-0.46619301485046094
1104	3	-1.02684185562957
1104	4	-0.7327467646805985
1104	5	-0.7646905807226148
1104	6	-1.0717889872898496
1104	7	-0.8725593651882946
1104	8	-0.9870275928488113
1104	9	-0.6581662144669735
1104	10-11	-0.4240956446579318
1104	12-13	-0.10572665778439472
1104	14-15	-0.0483991379733979
1104	16-17	-0.05656437764911715
1104	18-19	-0.013319265880717523
1104	20-21	-0.01754994752775474
1104	22-23	-0.04246284220204899
1104	24-25	0.048380001573789855
1104	26-27	-0.01647308228002231
1104	28-29	-0.05355244123419567
1104	30-31	-0.018287981098197292
1104	32-33	0.11323241498418923
1104	34-35	0.022592543077323057
1104	36-37	-0.06596888829574254
1104	38-39	-0.19545632381888822
1104	40-41	-0.19080441030354933
1104	42-43	-0.0694394292902274
1104	44-45	0.01309935253502914
1104	46-47	0.03912760116082836
1104	48-49	0.052838500498886276
1104	50-51	0.0643887709501243
1104	52-53	-0.07956556643525659
1104	54-55	0.16090171536989573
1104	56-57	-0.09949564884676221
1104	58-59	-0.03745727517314634
1104	60-61	0.04752919512699805
1104	62-63	-0.04753759250024103
1104	64-65	-0.062403303675004906
1104	66-67	0.03842366491385718
1104	68-69	0.033062035998305817
1104	70-71	0.0417470100205648
1104	72-73	0.05179846180998027
1104	74-75	0.05577474978463215
1104	76-77	-0.04123566348436469
1104	78-79	0.14006699176709247
1104	80-81	-0.03484568327544224
1104	82-83	-0.06129799493760402
1104	84-85	0.028630504036442517
1104	86-87	0.032477748145048224
1104	88-89	-0.09049143146574323
1104	90-91	-0.13729643432074567
1104	92-93	-0.09923450646997622
1104	94-95	-0.05350140339690057
1104	96-97	-0.06252655496508197
1104	98-99	0.09910200236294031
1104	100-101	0.1486926707232996
1105	1	-0.25904320709208406
1105	2	-0.41642563148768375
1105	3	-0.88395996140747
1105	4	-0.7114413412897491
1105	5	-0.6340425002213053
1105	6	-1.0328138016294446
1105	7	-0.9250779944513567
1105	8	-0.8806996423375324
1105	9	-0.829698598222123
1105	10-11	-0.7772018023797287
1105	12-13	-0.1434830855449647
1105	14-15	-0.12181169677185011
1105	16-17	-0.029442742009422318
1105	18-19	0.022741809897993903
1105	20-21	0.051052786073661593
1105	22-23	-0.03407321881812919
1105	24-25	0.04261780383569658
1105	26-27	-0.07940665225019217
1105	28-29	-0.1072587912885723
1105	30-31	-0.026760860765627115
1105	32-33	0.1416493178195637
1105	34-35	0.035818762431254925
1105	36-37	0.08533347851720663
1105	38-39	-0.008419633639661583
1105	40-41	-0.10291555065123958
1105	42-43	-0.007110730093842221
1105	44-45	-0.035407661116799716
1105	46-47	-0.0283887519299455
1105	48-49	0.06345903997632973
1105	50-51	0.11297522302520946
1105	52-53	-0.008244239859052982
1105	54-55	0.14168005118720117
1105	56-57	-0.004606161743190285
1105	58-59	-0.014713223418411303
1105	60-61	0.1129787689802555
1105	62-63	-0.006213178696022226
1105	64-65	-0.029781773189192506
1105	66-67	0.020112017547319283
1105	68-69	0.11846547741826186
1105	70-71	-0.08618689350009845
1105	72-73	-0.002312364849281323
1105	74-75	-0.061325838822519074
1105	76-77	-0.007870882400304424
1105	78-79	-0.021621619475887144
1105	80-81	-0.017000342176750394
1105	82-83	-0.050367408379663914
1105	84-85	0.013118242920789669
1105	86-87	0.050428305157375064
1105	88-89	-0.06277653668863081
1105	90-91	-0.12312490354361927
1105	92-93	-0.07490852514290225
1105	94-95	-0.11005857835632327
1105	96-97	-0.09906606419621511
1105	98-99	-0.04006879246395556
1105	100-101	0.10490521182794055
1106	1	-0.22275197697705806
1106	2	-0.4221062583933879
1106	3	-0.6820906089801113
1106	4	-0.5439672519828989
1106	5	-0.46263998099420434
1106	6	-0.687454534924953
1106	7	-0.729498751075262
1106	8	-0.7025045892239277
1106	9	-0.6723496829582842
1106	10-11	-0.6072853344665319
1106	12-13	-0.29886213774118175
1106	14-15	-0.18389188620594865
1106	16-17	-0.007086077713246652
1106	18-19	-0.04582912476966783
1106	20-21	0.005207953279033006
1106	22-23	-0.012616828626327958
1106	24-25	0.07326460627945153
1106	26-27	-0.08288036672808374
1106	28-29	-0.03365556399418068
1106	30-31	-0.12093162872853469
1106	32-33	0.07351054895294595
1106	34-35	0.04936694635075156
1106	36-37	0.006623061414693154
1106	38-39	-0.1037873847189843
1106	40-41	-0.09972143090644892
1106	42-43	-0.05128170021394851
1106	44-45	-0.04190157329822597
1106	46-47	0.017395992177085873
1106	48-49	0.10390136065695543
1106	50-51	0.13888363028252115
1106	52-53	0.01513867109823508
1106	54-55	0.14862777301512864
1106	56-57	-0.02244046602339722
1106	58-59	0.11537862885425199
1106	60-61	0.12345050114949174
1106	62-63	-0.013858493199741417
1106	64-65	0.02795101242371345
1106	66-67	0.08631234631294404
1106	68-69	0.023197010698332576
1106	70-71	-0.01813786367640091
1106	72-73	0.03537071386687529
1106	74-75	0.029893103574458735
1106	76-77	-0.005204143894324886
1106	78-79	0.1675795221888663
1106	80-81	0.03933067537060708
1106	82-83	-0.05223417385015239
1106	84-85	0.014512248087818591
1106	86-87	0.05635271395262009
1106	88-89	-0.032050645332994065
1106	90-91	-0.05325883433112466
1106	92-93	-0.10821909839304311
1106	94-95	-0.017107796268824416
1106	96-97	-0.03149112268126686
1106	98-99	0.09657978617121898
1106	100-101	0.0058981554417627535
1107	1	-0.44371623574356533
1107	2	-0.25181080123222443
1107	3	-0.7168970213549244
1107	4	-0.6418048087828865
1107	5	-0.4784709246035561
1107	6	-0.5104162513365509
1107	7	-0.5187142244092513
1107	8	-0.4922340871155342
1107	9	-0.5125792590943163
1107	10-11	-0.4708317370639108
1107	12-13	-0.5356008156195955
1107	14-15	-0.5049018164337227
1107	16-17	-0.0962817300488723
1107	18-19	-0.0797257024964182
1107	20-21	-0.04714869181231052
1107	22-23	-0.03012843118730757
1107	24-25	0.05484261463688256
1107	26-27	0.0036784875683011364
1107	28-29	-0.08965701808849502
1107	30-31	-0.1459092746620172
1107	32-33	0.12559871885245144
1107	34-35	-0.029328206370962562
1107	36-37	0.024035367040404765
1107	38-39	-0.08777490027603108
1107	40-41	-0.08696910640470179
1107	42-43	-0.05705656915822033
1107	44-45	-0.08087577628348441
1107	46-47	-0.04019443547420565
1107	48-49	0.08082939873613526
1107	50-51	0.06815401229305706
1107	52-53	-0.05465898600041896
1107	54-55	0.1700576952812085
1107	56-57	0.0036930458360586726
1107	58-59	0.02808931684855054
1107	60-61	0.09708049619603543
1107	62-63	-0.0779167072389626
1107	64-65	0.0037254668516766287
1107	66-67	0.08172647965600532
1107	68-69	0.11965603205463538
1107	70-71	-0.004268596573467676
1107	72-73	0.026911122620681738
1107	74-75	0.023031296582274763
1107	76-77	-0.017140276674034283
1107	78-79	0.17972992104946428
1107	80-81	-0.006645756041713469
1107	82-83	-0.09337145718138373
1107	84-85	0.07853718394401454
1107	86-87	0.014868929415449372
1107	88-89	-0.07622754591726277
1107	90-91	-0.05662946516026324
1107	92-93	-0.03218769417514977
1107	94-95	0.07473355239157797
1107	96-97	-0.028958656433950125
1107	98-99	0.1504959420458718
1107	100-101	0.12202061507689876
1108	1	-0.4348866290224471
1108	2	-0.2922435201575979
1108	3	-0.8166882748341635
1108	4	-0.5544515266933487
1108	5	-0.33250018983324026
1108	6	-0.6453661046534478
1108	7	-0.5576927609615296
1108	8	-0.5178469853143213
1108	9	-0.43417588080683345
1108	10-11	-0.5574610410658281
1108	12-13	-0.6067539553921293
1108	14-15	-0.6512427954376108
1108	16-17	-0.1319866833133574
1108	18-19	0.021029475050418966
1108	20-21	0.10190590979752301
1108	22-23	0.07277163956950261
1108	24-25	0.14869209885983992
1108	26-27	0.08487700874589166
1108	28-29	0.006798029516126292
1108	30-31	0.027906906705844392
1108	32-33	0.23890204045141417
1108	34-35	0.1485206294875141
1108	36-37	0.16893825685165353
1108	38-39	-0.027173668238866355
1108	40-41	5.861979672587836E-4
1108	42-43	0.06307075985272803
1108	44-45	0.08395228508558006
1108	46-47	0.07332178028789116
1108	48-49	0.15826429109812779
1108	50-51	0.13486683445349712
1108	52-53	0.07182852090533487
1108	54-55	0.25714728004721366
1108	56-57	0.12409379920283925
1108	58-59	0.1424072632162776
1108	60-61	0.22664235792223764
1108	62-63	0.1291805111087001
1108	64-65	0.14377205988888164
1108	66-67	0.13868432354682625
1108	68-69	0.23834698905383078
1108	70-71	0.09405743047813075
1108	72-73	0.07475150839630373
1108	74-75	0.14379938535851977
1108	76-77	0.23584784174918383
1108	78-79	0.290342635735108
1108	80-81	0.16980195600243064
1108	82-83	0.15013098668496383
1108	84-85	0.11643557844111996
1108	86-87	0.19594246759137235
1108	88-89	0.053879174623688186
1108	90-91	0.05400246488701299
1108	92-93	0.16895292077457924
1108	94-95	0.1678895203270585
1108	96-97	0.22500608242818032
1108	98-99	0.2616457382104187
1108	100-101	0.10673263248660447
1109	1	-0.2535810373216698
1109	2	-0.09901955459681133
1109	3	-0.4758501323850908
1109	4	-0.45955303128788927
1109	5	-0.2834903670638127
1109	6	-0.5024804398385356
1109	7	-0.37512822581894767
1109	8	-0.47345638397493417
1109	9	-0.37319053761347476
1109	10-11	-0.46044084190655354
1109	12-13	-0.35696109008469534
1109	14-15	-0.25203576836212704
1109	16-17	-0.045978325962643396
1109	18-19	0.05160870781991633
1109	20-21	0.15130076015629612
1109	22-23	0.13424450216431438
1109	24-25	0.22283002434297572
1109	26-27	0.21404082217730291
1109	28-29	0.10734909138533055
1109	30-31	0.1495031798658033
1109	32-33	0.26856277158834985
1109	34-35	0.14297314703241426
1109	36-37	0.11304281423426943
1109	38-39	0.04630503250952245
1109	40-41	0.0048948065786618145
1109	42-43	0.10444510638643578
1109	44-45	0.11497443893406256
1109	46-47	0.207845709477823
1109	48-49	0.2963737859809399
1109	50-51	0.19552101142597422
1109	52-53	0.07456311974619467
1109	54-55	0.3028196101752414
1109	56-57	0.16758329944345007
1109	58-59	0.20088330617412709
1109	60-61	0.16386142861637154
1109	62-63	0.07116336036049375
1109	64-65	0.17429482446141265
1109	66-67	0.22526358497594146
1109	68-69	0.2979342449099036
1109	70-71	0.14694185972734886
1109	72-73	0.1201325486146132
1109	74-75	0.18144475661347315
1109	76-77	0.3303564717043841
1109	78-79	0.35166052298143313
1109	80-81	0.16396234137668841
1109	82-83	0.14714925016815528
1109	84-85	0.17342364763150897
1109	86-87	0.15970801158432124
1109	88-89	0.10628352933405694
1109	90-91	0.10720086857644162
1109	92-93	0.1644049839182813
1109	94-95	0.20068251932234915
1109	96-97	0.191858803095748
1109	98-99	0.25610153631946275
1109	100-101	0.18595262619604824
1110	1	-0.24515747632884555
1110	2	-0.05806661128882595
1110	3	-0.47702948147212965
1110	4	-0.400276511743229
1110	5	-0.364893327706163
1110	6	-0.48333032181968605
1110	7	-0.42404484219632366
1110	8	-0.4085798179694038
1110	9	-0.25169231665193337
1110	10-11	-0.13179750216396258
1110	12-13	-0.049079195629154526
1110	14-15	-0.014505695885617342
1110	16-17	0.06758727738496617
1110	18-19	-0.029258064429583897
1110	20-21	0.06713357964467548
1110	22-23	0.09068854663330939
1110	24-25	0.17669950340420826
1110	26-27	0.1339621481160833
1110	28-29	0.037952189684453685
1110	30-31	0.03368613497820405
1110	32-33	0.17824691779323132
1110	34-35	0.03863371286289663
1110	36-37	0.08686685325718457
1110	38-39	0.028746194248576273
1110	40-41	0.020035766580363656
1110	42-43	0.11647052700689642
1110	44-45	0.14534645894647014
1110	46-47	0.17167683646710685
1110	48-49	0.1290111203756652
1110	50-51	0.1254837406909175
1110	52-53	0.021448319733543997
1110	54-55	0.29250228378301557
1110	56-57	0.11810820879543371
1110	58-59	0.1976634016734664
1110	60-61	0.179801521703169
1110	62-63	0.11209843223927862
1110	64-65	0.12853358523069147
1110	66-67	0.19756459116201341
1110	68-69	0.21777696942135805
1110	70-71	0.06568685823621934
1110	72-73	0.06721574431755784
1110	74-75	0.06072444449787895
1110	76-77	0.09562767807194916
1110	78-79	0.2000782184883363
1110	80-81	0.06828307620055796
1110	82-83	0.03960026269410122
1110	84-85	0.20378606093733254
1110	86-87	0.16756480705495846
1110	88-89	0.05647657589982913
1110	90-91	0.021133366700361478
1110	92-93	0.03714350986103909
1110	94-95	0.11588331084197279
1110	96-97	0.007820110834494187
1110	98-99	0.13076956940628293
1110	100-101	0.03969846477983907
1111	1	-0.05346370497641573
1111	2	-0.12970440266266792
1111	3	-0.2861790402377693
1111	4	-0.2660044274400306
1111	5	-0.1120590755830122
1111	6	-0.06128317202140465
1111	7	-0.016093423235808757
1111	8	0.032204612430859925
1111	9	0.027862586120370736
1111	10-11	0.05133720880269976
1111	12-13	0.10897511559983286
1111	14-15	0.1147251593129468
1111	16-17	0.18309842686847588
1111	18-19	0.1862627372988186
1111	20-21	0.21585142621336217
1111	22-23	0.20762021956461751
1111	24-25	0.23404620640437201
1111	26-27	0.18236099912945747
1111	28-29	0.09564364127741243
1111	30-31	0.1490717623355593
1111	32-33	0.3286228901323227
1111	34-35	0.1871664499691903
1111	36-37	0.23156723062140827
1111	38-39	0.16799503179856856
1111	40-41	0.06338581115702624
1111	42-43	0.13653878303205147
1111	44-45	0.18264500363823544
1111	46-47	0.18183130583076235
1111	48-49	0.23312072223132674
1111	50-51	0.15079952560325438
1111	52-53	0.12734559304895754
1111	54-55	0.30795787358768933
1111	56-57	0.17818811555613934
1111	58-59	0.22274619617773084
1111	60-61	0.2542979429895169
1111	62-63	0.21504042132222168
1111	64-65	0.2683692789525338
1111	66-67	0.21939442995775948
1111	68-69	0.2902556150223532
1111	70-71	0.18141516423126802
1111	72-73	0.2058163215923443
1111	74-75	0.18717675287473412
1111	76-77	0.2775647707733313
1111	78-79	0.3394867352007864
1111	80-81	0.17739357249229926
1111	82-83	0.14457389075511884
1111	84-85	0.22693609109249024
1111	86-87	0.20172702668418907
1111	88-89	0.14920856634880408
1111	90-91	0.12027066476326098
1111	92-93	0.23092996369428676
1111	94-95	0.20277827050086472
1111	96-97	0.22099300283619527
1111	98-99	0.39363899362512456
1111	100-101	0.3535235961846226
1112	1	0.046619663087671626
1112	2	-0.06169454188405865
1112	3	0.008961580833641847
1112	4	-0.005026860276643674
1112	5	0.04037402756760855
1112	6	0.18741916393778268
1112	7	0.0800150313605954
1112	8	0.22994037985320404
1112	9	0.1676188332376256
1112	10-11	0.10249655440686212
1112	12-13	0.1318364446769138
1112	14-15	0.15867066946734099
1112	16-17	0.23968335118869533
1112	18-19	0.20880641181643966
1112	20-21	0.2186473529087607
1112	22-23	0.24687261477513545
1112	24-25	0.30156013837808615
1112	26-27	0.2786938287718286
